id,fraud,date,amount,use_chip,merchant_city,merchant_state,mcc,errors,card_brand,card_type,has_chip,credit_limit,num_cards_issued,credit_score,total_debt,num_credit_cards,yearly_income
8203376,1,2010-07-01 15:00:00,$166.00,Online Transaction,ONLINE,Unknown,3684,No Error,Visa,Credit,YES,8700,1,590,1639,2,16646
18563396,0,2016-10-25 08:01:00,$5.80,Swipe Transaction,Walnut Creek,CA,5499,No Error,Visa,Credit,NO,5200,2,609,4031,2,79870
13777466,1,2013-12-27 09:10:00,$9.96,Online Transaction,ONLINE,Unknown,5942,No Error,Visa,Debit,NO,20827,1,725,173887,5,59248
16538835,1,2015-08-18 14:03:00,$137.31,Online Transaction,ONLINE,Unknown,5310,No Error,Mastercard,Debit,YES,8887,1,740,23004,4,32820
23353987,1,2019-08-06 10:54:00,$9.88,Chip Transaction,Rome,Italy,4121,No Error,Mastercard,Debit,YES,30950,2,729,133935,6,42652
21408519,0,2018-06-20 14:51:00,$29.04,Chip Transaction,Wellington,FL,5311,No Error,Mastercard,Debit,YES,18776,2,598,58679,1,29422
15665941,0,2015-02-12 07:07:00,$-77.00,Chip Transaction,Dallas,TX,5499,No Error,Mastercard,Debit,YES,11415,2,706,44404,4,25883
17237071,1,2016-01-14 16:48:00,$99.92,Chip Transaction,Roswell,GA,5921,No Error,Visa,Credit,YES,400,1,680,3154,3,1426
9975243,0,2011-08-24 16:41:00,$1.10,Swipe Transaction,Kerhonkson,NY,5499,No Error,Mastercard,Debit,YES,13930,1,732,66,4,9766
14971587,0,2014-09-14 11:38:00,$5.59,Swipe Transaction,Columbus,OH,5310,No Error,Visa,Debit,YES,21591,2,691,51679,2,38088
17141055,0,2015-12-25 11:05:00,$195.68,Chip Transaction,Las Vegas,NV,4900,No Error,Visa,Credit,YES,2500,1,624,87970,3,56605
7750995,0,2010-03-11 16:07:00,$63.24,Swipe Transaction,Pearland,TX,7538,No Error,Mastercard,Debit,YES,43033,2,683,166395,1,73920
22894304,0,2019-05-01 08:57:00,$21.46,Swipe Transaction,Massillon,OH,5541,No Error,Mastercard,Debit,YES,22115,1,692,136748,3,42379
22074378,0,2018-11-08 14:00:00,$34.29,Chip Transaction,Albany,NY,5300,No Error,Mastercard,Debit,YES,28790,1,735,162462,3,55059
11759432,0,2012-10-05 07:50:00,$54.68,Swipe Transaction,Cordova,TN,5411,No Error,Amex,Credit,YES,7200,2,531,114223,1,60292
8042324,0,2010-05-23 10:32:00,$34.39,Swipe Transaction,Hollywood,FL,7538,No Error,Mastercard,Debit,YES,18861,2,738,107765,6,40194
21497523,0,2018-07-09 11:38:00,$58.48,Online Transaction,ONLINE,Unknown,4900,No Error,Mastercard,Debit,YES,47833,2,527,119230,3,57348
14149632,0,2014-03-18 13:30:00,$75.00,Swipe Transaction,Black Mountain,NC,5541,No Error,Mastercard,Debit,YES,19928,2,702,0,3,28733
10369551,0,2011-11-23 13:30:00,$92.94,Swipe Transaction,Tulsa,OK,5300,No Error,Mastercard,Debit,YES,39080,2,707,0,5,94733
18158142,0,2016-07-30 14:55:00,$16.43,Chip Transaction,Alcoa,TN,9402,No Error,Mastercard,Debit,YES,15612,1,775,0,4,39809
11207720,0,2012-06-02 14:36:00,$18.28,Swipe Transaction,Manahawkin,NJ,7538,No Error,Mastercard,Debit (Prepaid),NO,78,1,661,8332,5,46031
15676729,0,2015-02-14 13:03:00,$0.86,Chip Transaction,Sandusky,OH,5499,No Error,Visa,Credit,YES,12400,2,654,46298,4,37645
22451438,0,2019-01-27 11:26:00,$61.29,Chip Transaction,Orange,CT,5411,No Error,Visa,Credit,YES,16900,2,583,126015,2,61740
20408649,0,2017-11-20 13:02:00,$1.17,Chip Transaction,Oak View,CA,5499,No Error,Amex,Credit,YES,11100,2,701,16437,4,36724
18205922,0,2016-08-09 18:16:00,$58.81,Chip Transaction,Lenoir,NC,5912,No Error,Mastercard,Debit,YES,9883,1,694,13351,4,28988
18373088,0,2016-09-14 12:16:00,$10.99,Chip Transaction,Auburn,CA,5814,No Error,Visa,Debit,YES,16410,2,716,9235,6,22290
15577980,0,2015-01-24 06:25:00,$3.60,Chip Transaction,Broken Bow,OK,5411,No Error,Mastercard,Debit,YES,14624,2,689,50872,4,28163
18599380,1,2016-11-01 18:38:00,$86.63,Chip Transaction,Bushland,TX,5411,Bad PIN,Mastercard,Debit,YES,15820,1,683,49951,3,37947
12598185,0,2013-04-11 15:13:00,$9.62,Swipe Transaction,Melbourne,FL,5411,No Error,Mastercard,Debit,YES,23932,3,698,72357,4,32295
15961890,0,2015-04-17 02:05:00,$32.67,Chip Transaction,Fontana,CA,5300,No Error,Mastercard,Debit,YES,11475,2,682,0,6,18100
9790771,0,2011-07-13 08:30:00,$9.81,Swipe Transaction,Newark,NJ,5411,No Error,Mastercard,Debit,YES,15353,1,660,51741,6,35418
10569502,1,2012-01-08 10:52:00,$2.00,Swipe Transaction,Camas,WA,7210,No Error,Amex,Credit,YES,19500,2,591,147913,4,63673
10963846,0,2012-04-08 08:22:00,$111.72,Swipe Transaction,San Francisco,CA,5300,No Error,Visa,Credit,YES,6800,2,628,10400,2,28357
7550222,0,2010-01-20 08:20:00,$4.07,Swipe Transaction,Oakland,CA,5812,No Error,Mastercard,Debit,YES,51051,1,713,177353,6,86113
17191714,0,2016-01-05 06:55:00,$94.00,Swipe Transaction,Chicago,IL,5499,No Error,Mastercard,Debit,YES,8882,2,793,63295,4,24372
15771296,0,2015-03-07 04:22:00,$89.00,Chip Transaction,Ridgefield,WA,5499,No Error,Visa,Credit,YES,11300,2,750,82696,4,55682
16065150,0,2015-05-09 11:09:00,$82.48,Swipe Transaction,Atlantic City,NJ,7995,No Error,Mastercard,Debit,YES,20165,2,520,19314,5,30457
12320090,0,2013-02-08 16:42:00,$76.00,Swipe Transaction,Granville,IA,5499,No Error,Mastercard,Debit,YES,11121,1,752,54634,4,34456
20463292,0,2017-12-02 00:15:00,$4.33,Swipe Transaction,La Porte,TX,5300,No Error,Visa,Debit,NO,25658,1,690,114266,5,53357
12089784,0,2012-12-18 20:53:00,$18.12,Swipe Transaction,Lake Forest,CA,5947,No Error,Mastercard,Debit (Prepaid),YES,70,1,767,686,4,61793
11882572,0,2012-11-02 06:05:00,$48.55,Swipe Transaction,Cancun,Mexico,5411,No Error,Visa,Debit,YES,47372,2,646,192458,4,105515
9049873,0,2011-01-20 15:37:00,$21.71,Swipe Transaction,Battle Creek,MI,5499,No Error,Mastercard,Debit,YES,1298,2,850,107162,1,44124
17152137,1,2015-12-27 14:24:00,$120.53,Online Transaction,ONLINE,Unknown,5094,No Error,Visa,Debit,YES,27706,2,655,39078,5,70554
18138237,1,2016-07-26 10:42:00,$315.00,Online Transaction,ONLINE,Unknown,3775,No Error,Visa,Debit,YES,11254,1,689,83940,4,45422
13965082,0,2014-02-06 10:37:00,$60.00,Swipe Transaction,Hendersonville,NC,4829,No Error,Mastercard,Credit,YES,5600,1,714,2573,5,23993
14055980,0,2014-02-26 06:57:00,$4.94,Swipe Transaction,Newark,DE,5812,No Error,Mastercard,Debit,YES,25993,2,695,56485,4,64672
18047292,0,2016-07-06 23:43:00,$15.13,Chip Transaction,Cosby,TN,5310,No Error,Visa,Debit,YES,8333,1,722,3880,4,23967
16488331,0,2015-08-07 18:01:00,$-208.00,Chip Transaction,New York,NY,3509,No Error,Mastercard,Credit,YES,16700,1,761,69070,6,54587
14300701,0,2014-04-20 19:27:00,$31.34,Swipe Transaction,Chicago,IL,5541,No Error,Mastercard,Credit,YES,6200,1,641,56953,2,30509
12692402,0,2013-05-02 13:44:00,$7.96,Swipe Transaction,New York,NY,9402,No Error,Visa,Credit,YES,25300,1,721,110589,4,48676
8295067,0,2010-07-24 05:23:00,$-238.00,Swipe Transaction,Lake Zurich,IL,3684,No Error,Visa,Credit,YES,1200,3,719,73726,4,39871
11508589,0,2012-08-09 12:43:00,$16.57,Swipe Transaction,Seymour,WI,5411,No Error,Visa,Debit,YES,21757,1,614,65643,4,40810
23675764,0,2019-10-13 13:29:00,$3.93,Chip Transaction,Brunswick,OH,5310,No Error,Visa,Credit,YES,5200,2,704,83238,6,48038
19449995,0,2017-05-01 17:30:00,$452.00,Chip Transaction,Mcminnville,OR,3504,No Error,Visa,Credit,YES,7700,1,748,14408,4,16302
18191538,0,2016-08-06 18:02:00,$87.77,Swipe Transaction,Chelsea,MA,5912,No Error,Mastercard,Debit,NO,32636,1,750,363,5,39110
14625515,0,2014-06-30 22:37:00,$75.00,Swipe Transaction,Berkeley Heights,NJ,5499,No Error,Mastercard,Debit,YES,25422,1,505,242379,1,109673
16562265,1,2015-08-23 14:23:00,$120.16,Online Transaction,ONLINE,Unknown,4829,No Error,Mastercard,Debit,YES,21160,1,699,0,5,56897
23583513,0,2019-09-23 20:18:00,$-90.00,Chip Transaction,Mcalester,OK,5499,No Error,Mastercard,Debit,YES,7597,1,757,10019,5,30983
18661733,0,2016-11-15 07:55:00,$34.65,Chip Transaction,Colorado Springs,CO,7538,No Error,Visa,Debit,YES,15206,1,713,11845,6,31942
15946620,1,2015-04-13 15:57:00,$121.63,Online Transaction,ONLINE,Unknown,7996,No Error,Mastercard,Debit (Prepaid),YES,50,2,728,0,4,38994
22136857,0,2018-11-21 21:07:00,$366.00,Chip Transaction,Schofield,WI,3722,No Error,Visa,Credit,YES,13400,1,685,128676,5,53350
20342966,0,2017-11-06 15:19:00,$19.23,Chip Transaction,Golden,CO,5300,No Error,Visa,Debit,YES,27623,2,734,0,3,67589
16014063,1,2015-04-28 09:02:00,$147.11,Online Transaction,ONLINE,Unknown,5300,No Error,Discover,Credit,NO,9700,1,806,879,7,28644
11460752,0,2012-07-29 16:31:00,$783.66,Swipe Transaction,Riverside,RI,3001,No Error,Mastercard,Debit,YES,40176,2,759,211919,1,79271
16648636,0,2015-09-11 07:26:00,$41.57,Chip Transaction,Cincinnati,OH,7538,No Error,Visa,Credit,YES,17300,1,503,181429,2,82974
17483907,0,2016-03-08 13:40:00,$21.09,Online Transaction,ONLINE,Unknown,7922,No Error,Mastercard,Credit,NO,6500,1,756,25987,7,28147
19865493,0,2017-07-28 10:10:00,$248.36,Chip Transaction,Staten Island,NY,5719,No Error,Mastercard,Credit,YES,11200,1,595,54354,3,35940
17086971,0,2015-12-13 20:29:00,$99.00,Chip Transaction,Mcalester,OK,5541,No Error,Mastercard,Debit,YES,7597,1,757,10019,5,30983
16866464,0,2015-10-27 16:10:00,$129.38,Chip Transaction,Edmonds,WA,8099,No Error,Mastercard,Debit,YES,11108,2,630,2182,4,31912
12090392,0,2012-12-19 06:10:00,$2.89,Swipe Transaction,Lake Havasu City,AZ,5812,Bad PIN,Visa,Debit,YES,17013,2,755,36482,3,28983
17046781,1,2015-12-05 11:39:00,$4.67,Online Transaction,ONLINE,Unknown,4829,No Error,Visa,Debit,YES,11678,2,786,55643,6,34671
11145549,1,2012-05-19 13:45:00,$186.09,Online Transaction,ONLINE,Unknown,4829,No Error,Visa,Debit,YES,41221,1,735,61817,4,80156
20241282,0,2017-10-16 00:29:00,$7.72,Online Transaction,ONLINE,Unknown,5815,No Error,Visa,Credit,YES,7700,1,745,19507,5,28553
10570434,0,2012-01-08 14:09:00,$75.94,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit,YES,18627,2,602,132409,1,52538
22309803,1,2018-12-28 11:07:00,$7.13,Chip Transaction,Rome,Italy,5311,No Error,Mastercard,Credit,YES,8500,2,713,60527,4,31008
8418940,0,2010-08-22 19:16:00,$40.75,Swipe Transaction,Guadalajara,Mexico,5813,No Error,Visa,Debit,YES,35268,1,775,75415,4,64262
12527789,0,2013-03-27 01:42:00,$99.93,Swipe Transaction,Marion,IA,4900,No Error,Amex,Credit,YES,13100,2,745,58509,6,51528
17018599,1,2015-11-29 10:54:00,$118.61,Online Transaction,ONLINE,Unknown,4829,No Error,Visa,Debit,YES,17314,2,678,64420,3,40900
18943776,0,2017-01-14 07:49:00,$40.10,Chip Transaction,Milton,PA,5211,No Error,Visa,Debit,YES,26982,1,703,60156,4,34531
22498255,0,2019-02-06 12:36:00,$17.08,Chip Transaction,Sherman Oaks,CA,5812,No Error,Visa,Debit,YES,39389,2,684,106266,4,105963
14051452,0,2014-02-25 07:24:00,$2.54,Swipe Transaction,Como,MS,5411,No Error,Amex,Credit,YES,8300,1,734,19465,4,25051
18736901,0,2016-12-01 06:16:00,$16.09,Chip Transaction,Montgomery,AL,5912,No Error,Visa,Credit,YES,12600,2,725,86014,4,43021
22560962,0,2019-02-19 15:05:00,$14.50,Online Transaction,ONLINE,Unknown,5815,No Error,Visa,Debit,YES,24308,1,804,93795,6,67470
8845773,1,2010-12-03 11:27:00,$51.93,Online Transaction,ONLINE,Unknown,5311,No Error,Visa,Credit,YES,19700,2,715,56547,4,49076
21079508,1,2018-04-11 17:58:00,$9.36,Swipe Transaction,Rome,Italy,5932,No Error,Mastercard,Credit,NO,10000,2,701,53696,4,42701
16524438,0,2015-08-15 14:09:00,$17.83,Online Transaction,ONLINE,Unknown,5815,No Error,Visa,Credit,NO,2000,2,850,74820,6,38386
18457671,0,2016-10-02 15:00:00,$53.70,Chip Transaction,Monroe,NY,5300,No Error,Mastercard,Debit,YES,38048,1,542,5642,3,162709
9711192,0,2011-06-24 15:10:00,$34.85,Swipe Transaction,Gorham,NH,5499,No Error,Visa,Debit,YES,19103,2,628,54157,3,43144
21189928,0,2018-05-05 07:22:00,$2.98,Swipe Transaction,Clever,MO,5814,No Error,Discover,Credit,NO,11400,1,850,57463,3,35119
17489954,0,2016-03-09 18:33:00,$18.34,Chip Transaction,Colcord,OK,5300,No Error,Mastercard,Debit,YES,16815,2,759,69401,3,25524
10263960,0,2011-10-30 09:20:00,$5.14,Swipe Transaction,Fontana,CA,5411,No Error,Visa,Credit,YES,6900,2,691,0,4,28007
11605687,0,2012-08-31 12:55:00,$2.35,Swipe Transaction,Huntington,WV,5411,No Error,Visa,Debit,YES,12721,1,702,107410,4,44534
16955221,0,2015-11-15 19:39:00,$-73.00,Chip Transaction,Wethersfield,CT,5499,No Error,Mastercard,Debit,YES,30424,1,685,101148,3,58225
18828305,0,2016-12-20 13:59:00,$42.48,Swipe Transaction,Jacksonville,FL,7538,No Error,Visa,Debit,NO,14708,1,688,0,3,42229
8162137,0,2010-06-21 15:16:00,$145.46,Swipe Transaction,Covington,GA,7538,No Error,Visa,Debit,YES,34877,2,675,162012,1,89152
19574555,0,2017-05-28 02:41:00,$4.08,Chip Transaction,Vancouver,WA,5921,No Error,Mastercard,Credit,YES,12600,2,705,90682,4,44963
11432215,0,2012-07-23 10:33:00,$11.37,Swipe Transaction,Dallas,TX,5541,No Error,Mastercard,Debit,NO,39431,1,730,3140,5,66999
12412612,0,2013-03-01 11:25:00,$110.22,Online Transaction,ONLINE,Unknown,4899,No Error,Mastercard,Debit,YES,1846,1,721,89762,5,36925
9127032,0,2011-02-08 02:56:00,$100.00,Swipe Transaction,Rolla,MO,4829,No Error,Mastercard,Debit,NO,6326,1,648,75377,1,40017
7581836,1,2010-01-28 08:47:00,$201.57,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit (Prepaid),YES,15,2,688,812,6,9678
14009658,0,2014-02-16 06:41:00,$100.00,Swipe Transaction,San Jose,CA,4829,No Error,Visa,Debit,YES,20723,1,731,33122,5,34496
22018738,0,2018-10-27 16:12:00,$156.83,Swipe Transaction,Yorba Linda,CA,5541,No Error,Visa,Credit,NO,18900,2,685,4344,4,99825
17366061,1,2016-02-11 10:25:00,$49.30,Online Transaction,ONLINE,Unknown,5815,Bad Expiration,Mastercard,Debit,YES,10638,2,760,69,7,38761
20418862,0,2017-11-22 14:21:00,$100.00,Chip Transaction,Newtown,PA,4829,No Error,Mastercard,Debit,YES,20060,2,727,0,2,54124
23689567,0,2019-10-16 14:59:00,$-50.00,Chip Transaction,Saint Louis,MO,5541,No Error,Visa,Debit,YES,51504,1,558,131828,4,57853
15799583,0,2015-03-13 06:38:00,$30.54,Swipe Transaction,Orlando,FL,5411,No Error,Amex,Credit,YES,18000,2,850,93513,1,67444
10626492,1,2012-01-21 10:18:00,$12.77,Online Transaction,ONLINE,Unknown,5311,No Error,Visa,Credit,YES,5900,2,513,44388,4,29597
18214245,0,2016-08-11 13:13:00,$68.58,Chip Transaction,Richmond,CA,5499,No Error,Mastercard,Debit,YES,43673,1,688,130605,4,59482
17701912,0,2016-04-24 11:04:00,$16.76,Chip Transaction,Waianae,HI,5411,No Error,Mastercard,Debit,YES,16392,2,732,54455,3,35016
12385279,0,2013-02-23 10:11:00,$53.28,Swipe Transaction,Port Orchard,WA,5912,No Error,Mastercard,Debit (Prepaid),YES,99,2,763,35766,4,30248
12671819,0,2013-04-27 22:32:00,$21.94,Swipe Transaction,Saint Louis,MO,5813,No Error,Mastercard,Debit,YES,12451,1,801,81572,5,40522
22618356,0,2019-03-03 18:34:00,$25.34,Chip Transaction,Chula Vista,CA,4121,No Error,Mastercard,Debit (Prepaid),YES,57,1,675,105623,4,54963
16191606,0,2015-06-05 12:23:00,$37.17,Online Transaction,ONLINE,Unknown,5311,No Error,Amex,Credit,YES,8400,1,717,47179,6,32150
16431078,0,2015-07-26 12:58:00,$1272.13,Swipe Transaction,San Francisco,CA,3132,No Error,Visa,Credit,NO,18900,2,685,4344,4,99825
20719223,0,2018-01-25 08:17:00,$59.38,Chip Transaction,Saginaw,MI,5970,No Error,Mastercard,Debit (Prepaid),YES,107,1,712,839,8,36764
10119039,0,2011-09-26 21:37:00,$26.76,Online Transaction,ONLINE,Unknown,4784,No Error,Discover,Credit,YES,22800,2,664,71544,3,56368
22047027,0,2018-11-02 16:32:00,$30.13,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit,YES,21284,2,590,216,2,23572
19141214,0,2017-02-25 07:17:00,$55.00,Swipe Transaction,Cream Ridge,NJ,7538,No Error,Mastercard,Debit,NO,25206,1,690,83932,3,49788
17703110,0,2016-04-24 14:30:00,$58.00,Swipe Transaction,Bronx,NY,8041,No Error,Mastercard,Debit,YES,17749,1,753,87549,2,52063
8400033,0,2010-08-18 09:49:00,$1.88,Swipe Transaction,Wedowee,AL,5411,No Error,Mastercard,Debit,YES,11203,1,786,116794,5,36710
19088448,0,2017-02-14 01:31:00,$63.75,Swipe Transaction,Gainesville,FL,5300,No Error,Amex,Credit,YES,19300,1,725,68559,4,52630
22911104,1,2019-05-04 17:03:00,$61.48,Swipe Transaction,Rome,Italy,5733,No Error,Visa,Debit,NO,793,2,689,5244,3,26574
12531166,0,2013-03-27 17:52:00,$22.26,Swipe Transaction,Independence,KY,5411,No Error,Mastercard,Debit,YES,2468,1,740,104480,4,49378
17659284,0,2016-04-15 08:23:00,$3.39,Swipe Transaction,Thompsons Station,TN,5411,No Error,Mastercard,Credit,NO,12300,1,808,120125,4,56350
10162160,0,2011-10-06 17:13:00,$49.60,Swipe Transaction,Cushing,OK,5192,No Error,Visa,Credit,YES,7100,3,731,107898,4,35142
8468162,0,2010-09-03 16:31:00,$278.75,Swipe Transaction,Cabo San Lucas,Mexico,3359,No Error,Mastercard,Credit,YES,10700,2,770,42011,3,44681
10004504,0,2011-08-31 11:56:00,$1.38,Swipe Transaction,Tonawanda,NY,5499,No Error,Visa,Debit,YES,13821,1,718,47793,4,39627
8242468,0,2010-07-11 10:01:00,$62.94,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Credit,NO,5200,2,609,4031,2,79870
12304679,0,2013-02-05 09:34:00,$23.05,Online Transaction,ONLINE,Unknown,5311,No Error,Visa,Debit,YES,23798,1,713,11845,6,31942
9652333,0,2011-06-11 07:12:00,$208.69,Online Transaction,ONLINE,Unknown,4900,No Error,Mastercard,Credit,YES,19500,2,786,122254,6,92785
20331000,0,2017-11-04 04:04:00,$98.83,Swipe Transaction,Ottumwa,IA,5912,No Error,Mastercard,Credit,YES,10600,1,790,58252,7,45876
9370856,0,2011-04-06 11:08:00,$16.49,Swipe Transaction,North Lawrence,OH,5541,No Error,Visa,Credit,YES,3600,2,685,96831,2,43229
10249901,0,2011-10-26 23:36:00,$14.00,Swipe Transaction,Cosby,TN,5310,No Error,Visa,Debit,YES,8333,1,722,3880,4,23967
20515372,0,2017-12-13 06:40:00,$1.13,Swipe Transaction,Hollywood,FL,5814,No Error,Visa,Debit,NO,27231,1,738,107765,6,40194
11477793,0,2012-08-02 13:35:00,$9.70,Swipe Transaction,Lincolnwood,IL,5411,No Error,Visa,Debit (Prepaid),YES,70,1,712,839,8,36764
10435211,0,2011-12-08 15:12:00,$0.84,Swipe Transaction,Carthage,NY,5499,No Error,Visa,Debit,YES,10517,2,686,24637,5,35114
11046959,0,2012-04-27 08:01:00,$3.84,Swipe Transaction,Sterling Heights,MI,5411,No Error,Visa,Debit,YES,22601,2,736,66529,2,46843
16528277,1,2015-08-16 11:23:00,$77.48,Online Transaction,ONLINE,Unknown,4829,No Error,Mastercard,Debit,YES,12346,2,655,22961,2,28210
12496515,0,2013-03-20 06:22:00,$27.43,Swipe Transaction,Pahrump,NV,5499,No Error,Mastercard,Debit,YES,5753,1,767,686,4,61793
23030294,0,2019-05-30 09:20:00,$12.39,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,17332,2,698,58236,6,33717
22133862,0,2018-11-21 09:35:00,$7.08,Chip Transaction,Bean Station,TN,5912,No Error,Mastercard,Debit,YES,15612,1,775,0,4,39809
17434092,1,2016-02-25 16:49:00,$47.34,Online Transaction,ONLINE,Unknown,5651,No Error,Mastercard,Debit,YES,23404,1,827,3080,5,47993
12403765,0,2013-02-27 12:46:00,$409.76,Swipe Transaction,Vienna,Austria,3509,No Error,Visa,Credit,YES,22500,2,721,73401,2,96661
15543580,0,2015-01-16 14:56:00,$98.92,Chip Transaction,Elmira,NY,5300,No Error,Mastercard,Debit,YES,23956,1,726,14135,4,43070
21776731,0,2018-09-06 10:53:00,$2.27,Chip Transaction,Tucson,AZ,5499,No Error,Mastercard,Debit,YES,17614,2,823,84935,1,43826
17431315,0,2016-02-25 08:42:00,$4.99,Chip Transaction,Highlands,NC,5411,No Error,Visa,Debit,YES,17297,1,758,84507,4,32418
12024730,0,2012-12-04 09:06:00,$26.69,Swipe Transaction,Cherry Hill,NJ,4121,No Error,Mastercard,Debit,YES,26136,1,803,3867,2,80794
14803799,0,2014-08-09 01:58:00,$44.51,Swipe Transaction,Arlington,MA,5921,No Error,Visa,Credit,YES,17300,1,503,181429,2,82974
16662038,1,2015-09-14 04:24:00,$285.68,Online Transaction,ONLINE,Unknown,3405,No Error,Mastercard,Debit,YES,1807,2,684,55173,5,44334
11726129,0,2012-09-27 15:10:00,$11.53,Online Transaction,ONLINE,Unknown,5311,No Error,Visa,Credit,YES,13200,2,700,65525,3,36323
17198948,0,2016-01-06 14:27:00,$34.50,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,29828,1,798,75608,5,68765
14045158,0,2014-02-23 17:06:00,$78.00,Swipe Transaction,Monroe,MI,5541,No Error,Visa,Debit,YES,9073,2,641,74352,5,40246
16920773,1,2015-11-08 12:21:00,$203.54,Online Transaction,ONLINE,Unknown,5732,No Error,Mastercard,Debit (Prepaid),YES,58,1,850,0,3,43084
12963779,0,2013-07-01 10:41:00,$10.18,Swipe Transaction,San Antonio,TX,5912,No Error,Visa,Credit,NO,8100,1,702,59827,4,25585
18165160,0,2016-08-01 07:00:00,$2.18,Chip Transaction,Alhambra,CA,5812,No Error,Visa,Credit,YES,9200,1,764,36832,5,43180
20888655,0,2018-03-02 09:34:00,$1.18,Chip Transaction,Warner Robins,GA,5499,No Error,Visa,Debit,YES,16109,1,712,20902,4,31066
19647324,0,2017-06-12 12:44:00,$60.00,Chip Transaction,Littleton,MA,4829,No Error,Visa,Debit,YES,19158,1,850,58544,5,43560
22657501,0,2019-03-12 01:13:00,$42.29,Online Transaction,ONLINE,Unknown,4900,No Error,Mastercard,Credit,NO,8000,1,713,49182,3,37384
21145040,0,2018-04-25 14:26:00,$49.92,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit,YES,17598,1,695,57746,3,37617
20807895,0,2018-02-13 06:39:00,$55.00,Chip Transaction,Dallas,TX,5541,No Error,Mastercard,Debit,YES,11415,2,706,44404,4,25883
16100859,0,2015-05-17 06:09:00,$5.64,Chip Transaction,Hurst,TX,5812,No Error,Mastercard,Debit,YES,20111,2,791,93406,5,63030
10106866,0,2011-09-24 01:35:00,$2.84,Swipe Transaction,Sulphur,LA,5541,No Error,Mastercard,Debit,YES,12852,2,761,69070,6,54587
22734805,1,2019-03-28 12:01:00,$37.40,Chip Transaction,Rome,Italy,3509,No Error,Mastercard,Debit,YES,20743,1,702,23650,7,39303
11290397,0,2012-06-21 09:36:00,$23.67,Online Transaction,ONLINE,Unknown,4784,No Error,Discover,Credit,YES,7600,1,734,66681,6,28269
23470779,0,2019-08-31 06:43:00,$4.76,Chip Transaction,Sacramento,CA,5411,No Error,Visa,Credit,YES,18400,2,635,200435,1,63583
20178821,0,2017-10-02 18:33:00,$10.55,Chip Transaction,Jacksonville,FL,5411,No Error,Mastercard,Credit,YES,12400,2,767,127951,3,40000
20481930,0,2017-12-05 23:06:00,$97.32,Chip Transaction,High Point,NC,5541,No Error,Visa,Debit,YES,41084,2,813,79960,7,48944
13603988,0,2013-11-19 06:27:00,$41.88,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Credit,YES,22500,1,701,182809,5,96901
23648543,0,2019-10-07 16:17:00,$43.79,Chip Transaction,David City,NE,7538,No Error,Visa,Debit,YES,8845,2,692,43936,2,34460
10681726,0,2012-02-02 21:36:00,$35.72,Swipe Transaction,Danville,VA,5812,No Error,Mastercard,Debit,YES,16266,1,745,19507,5,28553
12275249,0,2013-01-29 16:18:00,$209.90,Swipe Transaction,Chardon,OH,8021,No Error,Amex,Credit,YES,11100,2,701,80367,1,52130
17518185,0,2016-03-15 20:16:00,$39.42,Chip Transaction,Skiatook,OK,5541,No Error,Mastercard,Credit,YES,11800,1,690,90238,4,43290
11639722,0,2012-09-08 07:22:00,$-87.00,Swipe Transaction,Dallas,TX,5499,No Error,Mastercard,Debit,YES,11415,2,706,44404,4,25883
7524289,0,2010-01-13 12:38:00,$83.45,Swipe Transaction,Burnham,ME,5411,No Error,Mastercard,Debit,YES,5796,1,792,0,4,44134
20173134,0,2017-10-01 13:24:00,$35.46,Online Transaction,ONLINE,Unknown,4121,No Error,Discover,Credit,YES,21000,2,632,117380,1,80526
16295420,0,2015-06-27 14:43:00,$-54.00,Chip Transaction,Dinuba,CA,5499,No Error,Visa,Debit (Prepaid),YES,31,2,714,691,4,17016
12443589,0,2013-03-08 10:18:00,$47.77,Swipe Transaction,Gainesville,GA,5411,No Error,Mastercard,Debit,YES,19132,1,625,43097,1,32245
17890719,0,2016-06-03 16:03:00,$9.99,Chip Transaction,Shelton,CT,5499,No Error,Mastercard,Debit,YES,36344,1,733,206000,3,65736
15861328,0,2015-03-26 10:22:00,$70.96,Chip Transaction,Sacramento,CA,4900,No Error,Visa,Debit,YES,17108,1,689,18859,5,31177
14741893,0,2014-07-26 12:01:00,$6.57,Swipe Transaction,Skokie,IL,5411,No Error,Visa,Credit,YES,17700,1,711,12409,5,44452
19546286,0,2017-05-22 07:14:00,$59.00,Chip Transaction,Novato,CA,5499,No Error,Visa,Debit,YES,23018,1,722,12525,4,61846
15854183,0,2015-03-24 16:45:00,$-56.00,Chip Transaction,Chiefland,FL,5541,No Error,Visa,Debit,YES,15878,2,738,70128,3,40156
18425362,0,2016-09-25 16:18:00,$71.50,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,15967,2,687,63264,5,35699
